,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2827,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'CSRhB'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2833,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
2854,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3004,"frozenset({'INFu_B', 'COVIDhA', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3019,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COVIDhA'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3025,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3046,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3164,"frozenset({'INFu_B', 'COVIDhA', 'BROIu_B', 'OCRuB', 'CSRhB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3182,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COVIDhA'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3185,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'CSRhB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3209,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3391,"frozenset({'COVIDhA', 'BROIu_B', 'OCRuB', 'CSRhB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3412,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB', 'COVIDhA'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3418,"frozenset({'BROIu_B', 'OCRuB', 'COVIDhA', 'COBuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3421,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
3439,"frozenset({'BROIu_B', 'OCRuB', 'COVIDhA'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
